f1,f2,f3,f4,f5,ax,ay,az,posture,label
1114.0,175.0,174.4,3393.4,190.6,-2792.8,-14304.0,32767.0,0,N
1112.2,175.4,172.6,3392.6,190.2,-2752.8,-14343.2,32767.0,0,N
1112.8,175.4,172.2,3395.8,190.0,-2810.4,-14344.0,32767.0,0,N
1112.8,175.4,172.2,3395.8,190.0,-2810.4,-14344.0,32767.0,0,N
1110.4,176.0,172.6,3393.4,189.4,-2748.0,-14311.2,32767.0,0,N
1110.4,176.0,172.6,3393.4,189.4,-2748.0,-14311.2,32767.0,0,N
1106.2,176.0,174.6,3393.0,190.0,-2688.8,-14281.6,32767.0,0,N
1105.0,175.8,166.2,3395.6,188.4,-2704.8,-14328.0,32767.0,0,N
1105.0,175.8,166.2,3395.6,188.4,-2704.8,-14328.0,32767.0,0,N
1105.8,175.4,174.0,3397.4,188.6,-2711.2,-14332.0,32767.0,0,N
1104.6,175.6,174.0,3397.4,188.8,-2704.8,-14329.6,32767.0,0,N
1104.6,175.6,174.0,3397.4,188.8,-2704.8,-14329.6,32767.0,0,N
1106.4,176.2,174.0,3396.4,188.6,-2752.8,-14333.6,32767.0,0,N
1106.4,176.2,174.0,3396.4,188.6,-2752.8,-14333.6,32767.0,0,N
1096.0,176.2,172.6,3398.0,188.0,-2772.8,-14440.8,32767.0,0,N
1096.0,176.2,172.6,3398.0,188.0,-2772.8,-14440.8,32767.0,0,N
1094.6,175.0,182.0,3396.8,189.6,-2800.8,-14416.8,32767.0,0,N
1093.6,173.8,176.0,3394.0,189.4,-2811.2,-14433.6,32767.0,0,N
1093.6,173.8,176.0,3394.0,189.4,-2811.2,-14433.6,32767.0,0,N
1097.6,176.2,174.0,3394.0,189.8,-2828.0,-14420.8,32767.0,0,N
1097.6,176.2,174.0,3394.0,189.8,-2828.0,-14420.8,32767.0,0,N
1104.2,177.0,173.6,3394.0,191.2,-2848.8,-14316.8,32767.0,0,N
1119.8,176.4,176.0,3381.0,192.6,-2816.8,-14235.2,32767.0,0,N
1120.4,180.2,176.2,3382.6,192.2,-2809.6,-14270.4,32767.0,0,N
1120.4,180.2,176.2,3382.6,192.2,-2809.6,-14270.4,32767.0,0,N
1120.8,181.0,176.4,3382.4,194.2,-2849.6,-14208.0,32767.0,0,N
1120.8,181.0,176.4,3382.4,194.2,-2849.6,-14208.0,32767.0,0,N
1115.2,177.2,178.4,3382.4,193.2,-2824.0,-14191.2,32767.0,0,N
1107.2,176.2,178.4,3382.4,191.6,-2851.2,-14288.8,32767.0,0,N
1107.2,176.2,178.4,3382.4,191.6,-2851.2,-14288.8,32767.0,0,N
1106.6,177.8,176.4,3394.4,189.8,-2862.4,-14318.4,32767.0,0,N
1106.6,177.8,176.4,3394.4,189.8,-2862.4,-14318.4,32767.0,0,N
1105.0,175.6,177.6,3391.8,189.4,-2848.8,-14279.2,32767.0,0,N
1104.0,178.2,178.2,3395.8,188.0,-2825.6,-14288.0,32767.0,0,N
1104.0,178.2,178.2,3395.8,188.0,-2825.6,-14288.0,32767.0,0,N
1097.6,176.8,175.6,3395.6,188.6,-2860.8,-14323.2,32767.0,0,N
1097.6,176.8,175.6,3395.6,188.6,-2860.8,-14323.2,32767.0,0,N
1096.2,175.6,175.6,3396.8,189.8,-2854.4,-14251.2,32767.0,0,N
1096.2,176.0,175.4,3399.8,189.6,-2919.2,-14209.6,32767.0,0,N
1096.2,176.0,175.4,3399.8,189.6,-2919.2,-14209.6,32767.0,0,N
1097.6,175.8,174.2,3399.2,190.2,-2963.2,-14214.4,32767.0,0,N
1098.6,173.6,173.0,3380.0,190.4,-2974.4,-14253.6,32767.0,0,N
1098.6,173.6,173.0,3380.0,190.4,-2974.4,-14253.6,32767.0,0,N
1105.4,175.2,175.0,3378.4,190.6,-2996.0,-14210.4,32767.0,0,N
1105.4,175.2,175.0,3378.4,190.6,-2996.0,-14210.4,32767.0,0,N
1109.6,176.4,174.8,3376.6,189.6,-3029.6,-14221.6,32767.0,0,N
1105.8,175.0,175.0,3373.2,189.8,-2991.2,-14259.2,32767.0,0,N
1105.8,175.0,175.0,3373.2,189.8,-2991.2,-14259.2,32767.0,0,N
1107.2,174.4,174.8,3374.0,189.0,-3004.8,-14265.6,32767.0,0,N
1107.4,173.8,175.4,3390.0,188.8,-3020.0,-14224.0,32767.0,0,N
1107.4,173.8,175.4,3390.0,188.8,-3020.0,-14224.0,32767.0,0,N
1107.4,174.6,174.6,3391.6,188.8,-3032.8,-14254.4,32767.0,0,N
1107.4,174.6,174.6,3391.6,188.8,-3032.8,-14254.4,32767.0,0,N
1104.4,174.6,176.8,3392.6,189.8,-3043.2,-14258.4,32767.0,0,N
1110.0,174.6,177.0,3392.6,190.6,-3087.2,-14212.8,32767.0,0,N
1110.0,174.6,177.0,3392.6,190.6,-3087.2,-14212.8,32767.0,0,N
1112.4,175.2,177.0,3392.4,191.4,-3097.6,-14207.2,32767.0,0,N
1112.4,175.2,177.0,3392.4,191.4,-3097.6,-14207.2,32767.0,0,N
1114.0,176.4,176.8,3392.6,193.6,-3114.4,-14196.0,32767.0,0,N
1109.2,176.6,181.4,3393.4,194.0,-3105.6,-14162.4,32767.0,0,N
1109.2,176.6,181.4,3393.4,194.0,-3105.6,-14162.4,32767.0,0,N
1108.8,177.0,179.4,3393.0,192.6,-3076.0,-14139.2,32767.0,0,N
1107.4,177.0,179.0,3392.0,195.2,-3040.8,-14196.0,32767.0,0,N
1107.4,177.0,179.0,3392.0,195.2,-3040.8,-14196.0,32767.0,0,N
1105.4,176.8,178.0,3391.2,195.0,-3036.8,-14229.6,32767.0,0,N
1105.4,176.8,178.0,3391.2,195.0,-3036.8,-14229.6,32767.0,0,N
1106.0,176.2,177.6,3388.8,192.4,-3109.6,-14272.8,32767.0,0,N
1111.6,176.0,174.2,3387.6,192.4,-3067.2,-14319.2,32767.0,0,N
1111.6,176.0,174.2,3387.6,192.4,-3067.2,-14319.2,32767.0,0,N
1111.6,175.6,173.4,3388.6,193.8,-3128.8,-14339.2,32767.0,0,N
1113.6,174.0,173.4,3391.4,187.4,-3210.4,-14258.4,32767.0,0,N
1113.6,174.0,173.4,3391.4,187.4,-3210.4,-14258.4,32767.0,0,N
1115.8,174.2,173.4,3392.6,187.0,-3200.0,-14209.6,32767.0,0,N
1115.8,174.2,173.4,3392.6,187.0,-3200.0,-14209.6,32767.0,0,N
1114.0,171.0,173.2,3396.0,189.4,-3210.4,-14224.8,32767.0,0,N
1113.2,169.2,171.4,3396.6,189.8,-3340.8,-14163.2,32767.0,0,N
1113.2,169.2,171.4,3396.6,189.8,-3340.8,-14163.2,32767.0,0,N
1109.0,169.2,172.2,3395.8,189.8,-3303.2,-14198.4,32767.0,0,N
1109.0,169.2,172.2,3395.8,189.8,-3303.2,-14198.4,32767.0,0,N
1106.6,171.0,174.6,3394.4,193.8,-3356.8,-14221.6,32767.0,0,N
1104.6,171.4,172.4,3396.8,193.6,-3362.4,-14238.4,32767.0,0,N
1104.6,171.4,172.4,3396.8,193.6,-3362.4,-14238.4,32767.0,0,N
1105.6,175.0,172.8,3393.4,192.4,-3344.8,-14196.8,32767.0,0,N
1105.6,175.0,172.8,3393.4,192.4,-3344.8,-14196.8,32767.0,0,N
1105.4,177.0,175.0,3391.2,190.2,-3332.8,-14190.4,32767.0,0,N
1111.4,176.2,175.0,3391.2,190.6,-3388.0,-14163.2,32767.0,0,N
1111.4,176.2,175.0,3391.2,190.6,-3388.0,-14163.2,32767.0,0,N
1113.8,174.0,172.8,3391.6,190.6,-3324.0,-14217.6,32767.0,0,N
1113.8,174.0,172.8,3391.6,190.6,-3324.0,-14217.6,32767.0,0,N
1112.4,176.2,176.6,3389.4,191.2,-3420.0,-14219.2,32767.0,0,N
1110.8,174.0,175.8,3391.6,190.4,-3384.8,-14229.6,32767.0,0,N
1110.8,174.0,175.8,3391.6,190.4,-3384.8,-14229.6,32767.0,0,N
1111.0,174.4,175.6,3393.6,192.0,-3420.0,-14259.2,32767.0,0,N
1110.4,175.2,177.0,3393.6,191.6,-3427.2,-14246.4,32767.0,0,N
1110.4,175.2,177.0,3393.6,191.6,-3427.2,-14246.4,32767.0,0,N
1107.6,176.2,177.0,3386.8,193.0,-3430.4,-14252.8,32767.0,0,N
1110.4,173.8,176.4,3389.4,193.6,-3402.4,-14211.2,32767.0,0,N
1110.4,173.8,176.4,3389.4,193.6,-3402.4,-14211.2,32767.0,0,N
1111.4,175.0,177.4,3389.8,193.8,-3408.8,-14168.8,32767.0,0,N
1111.4,175.0,177.4,3389.8,193.8,-3408.8,-14168.8,32767.0,0,N
1111.0,174.6,177.4,3390.0,192.8,-3364.8,-14160.0,32767.0,0,N
1111.6,176.8,174.8,3386.8,192.2,-3385.6,-14160.8,32767.0,0,N
1111.6,176.8,174.8,3386.8,192.2,-3385.6,-14160.8,32767.0,0,N
1111.0,178.8,173.8,3393.0,189.8,-3410.4,-14128.0,32767.0,0,N
1111.4,178.2,175.6,3390.2,188.2,-3419.2,-14180.0,32767.0,0,N
1111.4,178.2,175.6,3390.2,188.2,-3419.2,-14180.0,32767.0,0,N
1110.4,179.0,169.8,3390.0,186.8,-3492.8,-14192.0,32767.0,0,N
1110.4,179.0,169.8,3390.0,186.8,-3492.8,-14192.0,32767.0,0,N
1111.4,179.0,169.8,3392.2,189.2,-3489.6,-14184.8,32767.0,0,N
1109.8,176.0,171.0,3393.4,187.2,-3432.8,-14198.4,32767.0,0,N
1109.8,176.0,171.0,3393.4,187.2,-3432.8,-14198.4,32767.0,0,N
1111.4,175.0,172.4,3393.8,186.6,-3439.2,-14207.2,32767.0,0,N
1111.4,175.0,172.4,3393.8,186.6,-3439.2,-14207.2,32767.0,0,N
1109.2,173.4,170.0,3391.2,184.8,-3445.6,-14180.8,32767.0,0,N
1109.4,173.0,174.8,3391.4,185.4,-3386.4,-14171.2,32767.0,0,N
1109.4,173.0,174.8,3391.4,185.4,-3386.4,-14171.2,32767.0,0,N
1106.6,170.8,173.8,3390.4,183.0,-3393.6,-14148.0,32767.0,0,N
1107.6,171.4,175.2,3392.6,185.0,-3428.8,-14173.6,32767.0,0,N
1107.6,171.4,175.2,3392.6,185.0,-3428.8,-14173.6,32767.0,0,N
1109.2,174.4,174.8,3392.8,186.2,-3408.8,-14107.2,32767.0,0,N
1109.2,174.4,174.8,3392.8,186.2,-3408.8,-14107.2,32767.0,0,N
1110.0,177.8,173.6,3394.6,188.6,-3392.0,-14096.0,32767.0,0,N
1111.2,178.6,172.8,3395.2,189.2,-3392.8,-14175.2,32767.0,0,N
1111.2,178.6,172.8,3395.2,189.2,-3392.8,-14175.2,32767.0,0,N
1112.0,181.0,173.8,3394.0,191.0,-3372.0,-14224.0,32767.0,0,N
1111.6,181.2,172.0,3393.8,190.8,-3334.4,-14203.2,32767.0,0,N
1111.6,181.2,172.0,3393.8,190.8,-3334.4,-14203.2,32767.0,0,N
1110.0,178.0,171.8,3393.2,189.4,-3345.6,-14190.4,32767.0,0,N
1110.0,178.0,171.8,3393.2,189.4,-3345.6,-14190.4,32767.0,0,N
1107.2,176.2,173.6,3394.0,187.8,-3307.2,-14187.2,32767.0,0,N
1108.6,176.2,175.0,3393.4,187.6,-3352.0,-14096.8,32767.0,0,N
1108.6,176.2,175.0,3393.4,187.6,-3352.0,-14096.8,32767.0,0,N
1106.6,176.6,178.8,3393.4,187.0,-3431.2,-14048.8,32767.0,0,N
1106.6,176.6,178.8,3393.4,187.0,-3431.2,-14048.8,32767.0,0,N
1107.0,176.4,178.4,3396.6,186.8,-3472.0,-14056.0,32767.0,0,N
1116.6,179.4,173.6,3396.0,187.8,-3532.0,-14023.2,32767.0,0,N
1116.6,179.4,173.6,3396.0,187.8,-3532.0,-14023.2,32767.0,0,N
1117.6,179.8,173.8,3396.4,187.2,-3611.2,-13980.0,32767.0,0,N
1114.6,179.2,174.0,3394.2,187.6,-3656.0,-14000.8,32767.0,0,N
1114.6,179.2,174.0,3394.2,187.6,-3656.0,-14000.8,32767.0,0,N
1116.8,178.2,169.4,3393.6,187.0,-3660.0,-13961.6,32767.0,0,N
1116.8,178.2,169.4,3393.6,187.0,-3660.0,-13961.6,32767.0,0,N
1116.2,179.6,169.6,3390.6,188.0,-3724.0,-13891.2,32767.0,0,N
1103.8,175.8,165.0,3391.0,188.8,-3694.4,-13974.4,32767.0,0,N
1103.8,175.8,165.0,3391.0,188.8,-3694.4,-13974.4,32767.0,0,N
1105.2,179.0,164.8,3390.4,190.8,-3704.8,-14016.8,32767.0,0,N
1107.2,180.2,166.8,3392.2,190.2,-3676.8,-13983.2,32767.0,0,N
1107.2,180.2,166.8,3392.2,190.2,-3676.8,-13983.2,32767.0,0,N
1109.6,181.0,169.4,3393.0,190.4,-3651.2,-13993.6,32767.0,0,N
1109.6,181.0,169.4,3393.0,190.4,-3651.2,-13993.6,32767.0,0,N
1110.4,179.6,170.4,3392.4,191.8,-3672.0,-14027.2,32767.0,0,N
1113.2,180.8,180.2,3393.6,192.6,-3712.0,-14023.2,32767.0,0,N
1113.2,180.8,180.2,3393.6,192.6,-3712.0,-14023.2,32767.0,0,N
1113.0,177.8,181.2,3393.4,192.8,-3744.8,-13993.6,32767.0,0,N
1113.0,177.8,181.2,3393.4,192.8,-3744.8,-13993.6,32767.0,0,N
1111.0,177.0,179.6,3402.4,192.2,-3769.6,-14024.0,32767.0,0,N
1108.6,176.6,177.8,3402.0,192.4,-3816.0,-14091.2,32767.0,0,N
1108.6,176.6,177.8,3402.0,192.4,-3816.0,-14091.2,32767.0,0,N
1109.4,176.8,178.4,3401.4,190.4,-3793.6,-14089.6,32767.0,0,N
1109.4,176.8,178.4,3401.4,190.4,-3793.6,-14089.6,32767.0,0,N
1108.2,177.2,180.4,3400.4,190.0,-3783.2,-14007.2,32767.0,0,N
1108.6,177.8,179.6,3401.0,189.8,-3727.2,-14025.6,32767.0,0,N
1108.6,177.8,179.6,3401.0,189.8,-3727.2,-14025.6,32767.0,0,N
1108.4,176.6,175.8,3393.0,191.0,-3696.8,-13972.0,32767.0,0,N
1108.8,176.8,174.4,3393.0,190.4,-3676.8,-13923.2,32767.0,0,N
1108.8,176.8,174.4,3393.0,190.4,-3676.8,-13923.2,32767.0,0,N
1106.8,176.0,173.2,3393.8,191.8,-3678.4,-13926.4,32767.0,0,N
1106.8,176.0,173.2,3393.8,191.8,-3678.4,-13926.4,32767.0,0,N
1107.4,173.8,171.0,3393.0,191.6,-3679.2,-13986.4,32767.0,0,N
1105.8,172.0,170.2,3392.4,191.8,-3709.6,-14010.4,32767.0,0,N
1105.8,172.0,170.2,3392.4,191.8,-3709.6,-14010.4,32767.0,0,N
1105.8,172.8,173.6,3392.0,189.8,-3693.6,-14072.8,32767.0,0,N
1114.2,173.8,175.0,3390.8,190.0,-3664.0,-14076.8,32767.0,0,N
1114.2,173.8,175.0,3390.8,190.0,-3664.0,-14076.8,32767.0,0,N
1117.0,174.6,175.2,3390.0,188.4,-3582.4,-14061.6,32767.0,0,N
1117.0,174.6,175.2,3390.0,188.4,-3582.4,-14061.6,32767.0,0,N
1121.2,176.2,177.2,3391.4,187.2,-3517.6,-13994.4,32767.0,0,N
1121.2,176.2,177.2,3391.4,187.2,-3517.6,-13994.4,32767.0,0,N
1123.2,177.2,177.8,3390.4,187.6,-3464.8,-13869.6,32767.0,0,N
1123.6,177.4,178.0,3386.0,189.2,-3475.2,-13884.8,32767.0,0,N
1123.6,177.4,178.0,3386.0,189.2,-3475.2,-13884.8,32767.0,0,N
1116.6,176.2,173.8,3390.8,189.8,-3492.0,-13918.4,32767.0,0,N
1114.4,174.2,173.8,3391.6,191.0,-3534.4,-13981.6,32767.0,0,N
1114.4,174.2,173.8,3391.6,191.0,-3534.4,-13981.6,32767.0,0,N
1111.6,174.2,171.6,3392.4,191.6,-3601.6,-14102.4,32767.0,0,N
1111.6,174.2,171.6,3392.4,191.6,-3601.6,-14102.4,32767.0,0,N
1108.0,174.4,171.0,3393.8,191.2,-3632.0,-14206.4,32767.0,0,N
1109.6,176.6,170.6,3398.6,191.4,-3611.2,-14156.8,32767.0,0,N
1109.6,176.6,170.6,3398.6,191.4,-3611.2,-14156.8,32767.0,0,N
1107.4,176.6,174.8,3395.4,191.0,-3572.0,-14068.0,32767.0,0,N
1107.8,179.6,175.4,3393.2,190.2,-3537.6,-13978.4,32767.0,0,N
1107.8,179.6,175.4,3393.2,190.2,-3537.6,-13978.4,32767.0,0,N
1106.4,179.6,172.0,3389.6,190.6,-3510.4,-13865.6,32767.0,0,N
1106.4,179.6,172.0,3389.6,190.6,-3510.4,-13865.6,32767.0,0,N
1107.8,179.8,172.6,3389.6,190.4,-3495.2,-13850.4,32767.0,0,N
1107.2,177.4,172.8,3391.0,187.6,-3525.6,-13868.8,32767.0,0,N
1107.2,177.4,172.8,3391.0,187.6,-3525.6,-13868.8,32767.0,0,N
1110.0,178.0,172.8,3387.6,187.2,-3581.6,-13915.2,32767.0,0,N
1109.2,177.8,172.2,3389.4,186.6,-3573.6,-13965.6,32767.0,0,N
1109.2,177.8,172.2,3389.4,186.6,-3573.6,-13965.6,32767.0,0,N
1109.2,178.0,175.4,3391.6,186.8,-3587.2,-13994.4,32767.0,0,N
1109.2,178.0,175.4,3391.6,186.8,-3587.2,-13994.4,32767.0,0,N
1110.8,178.0,172.4,3390.6,186.2,-3548.0,-14018.4,32767.0,0,N
1109.6,171.8,172.6,3387.8,188.0,-3504.8,-14031.2,32767.0,0,N
1109.6,171.8,172.6,3387.8,188.0,-3504.8,-14031.2,32767.0,0,N
1108.0,171.8,172.6,3391.0,188.2,-3451.2,-13972.0,32767.0,0,N
1110.6,171.0,172.8,3389.2,189.2,-3423.2,-13968.8,32767.0,0,N
1110.6,171.0,172.8,3389.2,189.2,-3423.2,-13968.8,32767.0,0,N
1110.4,170.0,173.2,3391.8,191.4,-3404.8,-13996.0,32767.0,0,N
1110.4,170.0,173.2,3391.8,191.4,-3404.8,-13996.0,32767.0,0,N
1109.6,171.4,176.2,3390.0,191.0,-3407.2,-13955.2,32767.0,0,N
1112.0,177.8,176.0,3391.8,191.4,-3420.0,-13980.0,32767.0,0,N
1112.0,177.8,176.0,3391.8,191.4,-3420.0,-13980.0,32767.0,0,N
1112.4,176.4,176.0,3392.0,192.0,-3428.8,-14009.6,32767.0,0,N
1112.4,176.4,176.0,3392.0,192.0,-3428.8,-14009.6,32767.0,0,N
1109.6,177.8,176.0,3393.6,191.0,-3440.0,-14020.0,32767.0,0,N
1112.4,181.6,176.0,3390.8,188.8,-3448.8,-14003.2,32767.0,0,N
1112.4,181.6,176.0,3390.8,188.8,-3448.8,-14003.2,32767.0,0,N
1111.6,179.4,176.6,3393.0,190.2,-3470.4,-14030.4,32767.0,0,N
1111.6,179.4,176.6,3393.0,190.2,-3470.4,-14030.4,32767.0,0,N
1111.2,171.8,177.0,3392.6,191.0,-3468.0,-13992.8,32767.0,0,N
1112.0,172.6,177.0,3395.0,191.0,-3463.2,-14012.8,32767.0,0,N
1112.0,172.6,177.0,3395.0,191.0,-3463.2,-14012.8,32767.0,0,N
1113.2,171.4,174.8,3391.8,191.2,-3456.8,-13954.4,32767.0,0,N
1113.0,168.4,174.8,3390.0,192.2,-3440.8,-13964.8,32767.0,0,N
1113.0,168.4,174.8,3390.0,192.2,-3440.8,-13964.8,32767.0,0,N
1114.0,168.8,174.4,3390.0,191.4,-3448.0,-13982.4,32767.0,0,N
1114.0,168.8,174.4,3390.0,191.4,-3448.0,-13982.4,32767.0,0,N
1112.0,176.4,173.8,3390.0,190.6,-3408.8,-13962.4,32767.0,0,N
1111.6,176.4,173.8,3386.8,190.4,-3417.6,-13984.0,32767.0,0,N
1111.6,176.4,173.8,3386.8,190.4,-3417.6,-13984.0,32767.0,0,N
1109.0,178.8,175.8,3392.8,191.2,-3420.8,-14045.6,32767.0,0,N
1107.2,178.4,176.0,3395.6,189.6,-3408.8,-14010.4,32767.0,0,N
1107.2,178.4,176.0,3395.6,189.6,-3408.8,-14010.4,32767.0,0,N
1107.0,178.2,175.6,3396.6,188.6,-3353.6,-13988.0,32767.0,0,N
1108.6,177.8,172.6,3396.6,187.4,-3353.6,-13987.2,32767.0,0,N
1108.6,177.8,172.6,3396.6,187.4,-3353.6,-13987.2,32767.0,0,N
1108.2,177.8,172.8,3397.4,187.0,-3330.4,-13972.0,32767.0,0,N
1108.2,177.8,172.8,3397.4,187.0,-3330.4,-13972.0,32767.0,0,N
1110.0,174.2,171.0,3401.6,187.0,-3338.4,-13941.6,32767.0,0,N
1109.4,174.8,170.8,3400.6,187.0,-3344.8,-14001.6,32767.0,0,N
1109.4,174.8,170.8,3400.6,187.0,-3344.8,-14001.6,32767.0,0,N
1110.4,175.0,171.0,3399.6,189.4,-3358.4,-14021.6,32767.0,0,N
1114.0,173.4,174.4,3399.0,190.2,-3347.2,-14051.2,32767.0,0,N
1114.0,173.4,174.4,3399.0,190.2,-3347.2,-14051.2,32767.0,0,N
1116.2,172.2,174.0,3398.6,190.8,-3354.4,-13998.4,32767.0,0,N
1116.2,172.2,174.0,3398.6,190.8,-3354.4,-13998.4,32767.0,0,N
1117.8,175.4,176.0,3392.2,190.6,-3331.2,-14015.2,32767.0,0,N
1118.8,175.8,177.6,3392.2,190.8,-3313.6,-14012.0,32767.0,0,N
1118.8,175.8,177.6,3392.2,190.8,-3313.6,-14012.0,32767.0,0,N
1118.4,176.2,178.0,3393.6,190.4,-3345.6,-13991.2,32767.0,0,N
1115.2,178.4,178.6,3392.2,191.2,-3329.6,-14006.4,32767.0,0,N
1115.2,178.4,178.6,3392.2,191.2,-3329.6,-14006.4,32767.0,0,N
1113.6,179.6,178.6,3393.0,191.0,-3332.8,-14084.0,32767.0,0,N
1113.6,179.6,178.6,3393.0,191.0,-3332.8,-14084.0,32767.0,0,N
1112.4,178.0,178.4,3393.0,191.2,-3369.6,-14050.4,32767.0,0,N
1112.4,178.0,178.4,3393.0,191.2,-3369.6,-14050.4,32767.0,0,N
1109.8,176.4,176.8,3396.4,191.6,-3356.8,-14029.6,32767.0,0,N
1112.0,173.6,176.2,3394.6,190.2,-3343.2,-14012.8,32767.0,0,N
1112.0,173.6,176.2,3394.6,190.2,-3343.2,-14012.8,32767.0,0,N
1109.4,174.0,175.0,3396.2,189.2,-3356.8,-14007.2,32767.0,0,N
1113.6,174.2,175.6,3395.0,188.8,-3358.4,-14007.2,32767.0,0,N
1113.6,174.2,175.6,3395.0,188.8,-3358.4,-14007.2,32767.0,0,N
1113.2,173.6,176.2,3395.2,188.4,-3341.6,-14001.6,32767.0,0,N
1113.2,173.6,176.2,3395.2,188.4,-3341.6,-14001.6,32767.0,0,N
1114.4,174.6,179.0,3391.6,187.8,-3347.2,-14027.2,32767.0,0,N
1111.0,176.6,178.8,3391.4,188.2,-3356.0,-14036.0,32767.0,0,N
1111.0,176.6,178.8,3391.4,188.2,-3356.0,-14036.0,32767.0,0,N
1112.6,176.0,179.4,3389.6,188.4,-3361.6,-14026.4,32767.0,0,N
1107.6,175.8,178.6,3390.4,188.6,-3373.6,-14012.8,32767.0,0,N
1107.6,175.8,178.6,3390.4,188.6,-3373.6,-14012.8,32767.0,0,N
1109.2,175.8,177.2,3390.6,185.8,-3395.2,-14022.4,32767.0,0,N
1109.2,175.8,177.2,3390.6,185.8,-3395.2,-14022.4,32767.0,0,N
1104.8,177.0,164.4,3389.6,186.4,-3388.8,-14028.8,32767.0,0,N
1107.4,177.6,165.6,3390.2,187.6,-3386.4,-14031.2,32767.0,0,N
1107.4,177.6,165.6,3390.2,187.6,-3386.4,-14031.2,32767.0,0,N
1105.6,179.6,165.6,3390.8,188.6,-3410.4,-13994.4,32767.0,0,N
1105.6,179.6,165.6,3390.8,188.6,-3410.4,-13994.4,32767.0,0,N
1105.8,180.0,162.8,3391.0,189.0,-3391.2,-13996.8,32767.0,0,N
1105.8,180.2,163.4,3389.8,193.4,-3391.2,-13962.4,32767.0,0,N
1105.8,180.2,163.4,3389.8,193.4,-3391.2,-13962.4,32767.0,0,N
1112.4,179.6,173.4,3391.2,195.8,-3421.6,-13908.0,32767.0,0,N
1109.8,181.6,172.6,3390.4,196.0,-3433.6,-13947.2,32767.0,0,N
1109.8,181.6,172.6,3390.4,196.0,-3433.6,-13947.2,32767.0,0,N
1109.4,179.4,172.2,3391.2,195.8,-3448.0,-13983.2,32767.0,0,N
1109.4,179.4,172.2,3391.2,195.8,-3448.0,-13983.2,32767.0,0,N
1110.2,181.8,175.4,3390.4,194.8,-3442.4,-13989.6,32767.0,0,N
1112.2,185.0,176.2,3391.2,193.6,-3424.8,-14005.6,32767.0,0,N
1112.2,185.0,176.2,3391.2,193.6,-3424.8,-14005.6,32767.0,0,N
1111.2,184.4,177.0,3391.4,191.2,-3416.0,-14024.0,32767.0,0,N
1110.8,182.2,177.2,3392.4,190.8,-3423.2,-13976.8,32767.0,0,N
1110.8,182.2,177.2,3392.4,190.8,-3423.2,-13976.8,32767.0,0,N
1111.8,182.2,177.6,3395.8,192.0,-3424.0,-13955.2,32767.0,0,N
1111.8,182.2,177.6,3395.8,192.0,-3424.0,-13955.2,32767.0,0,N
1110.8,179.2,177.6,3397.0,191.8,-3412.0,-13960.8,32767.0,0,N
1107.2,175.0,176.0,3396.2,189.8,-3450.4,-13976.0,32767.0,0,N
1107.2,175.0,176.0,3396.2,189.8,-3450.4,-13976.0,32767.0,0,N
1107.2,175.0,175.2,3396.2,189.2,-3451.2,-13960.0,32767.0,0,N
1107.2,175.0,175.2,3396.2,189.2,-3451.2,-13960.0,32767.0,0,N
1099.4,177.2,175.0,3396.2,188.8,-3440.8,-13981.6,32767.0,0,N
1096.0,164.4,176.0,3393.0,187.8,-3439.2,-13997.6,32767.0,0,N
1096.0,164.4,176.0,3393.0,187.8,-3439.2,-13997.6,32767.0,0,N
1098.4,165.6,176.0,3389.4,188.6,-3421.6,-13975.2,32767.0,0,N
1099.2,167.6,177.6,3390.2,190.2,-3384.0,-14025.6,32767.0,0,N
1099.2,167.6,177.6,3390.2,190.2,-3384.0,-14025.6,32767.0,0,N
1099.2,167.6,178.8,3389.6,190.2,-3347.2,-14019.2,32767.0,0,N
1099.2,167.6,178.8,3389.6,190.2,-3347.2,-14019.2,32767.0,0,N
1106.8,165.4,172.6,3391.2,190.4,-3299.2,-14008.0,32767.0,0,N
1111.0,178.8,172.0,3392.8,190.8,-3292.0,-13989.6,32767.0,0,N
1111.0,178.8,172.0,3392.8,190.8,-3292.0,-13989.6,32767.0,0,N
1110.4,180.2,172.6,3395.6,191.2,-3304.8,-13997.6,32767.0,0,N
1103.6,179.0,172.4,3398.6,191.6,-3299.2,-13976.0,32767.0,0,N
1103.6,179.0,172.4,3398.6,191.6,-3299.2,-13976.0,32767.0,0,N
1104.2,179.6,171.6,3399.2,192.0,-3332.8,-13972.8,32767.0,0,N
1106.8,183.8,177.0,3396.6,191.0,-3368.0,-13995.2,32767.0,0,N
1106.8,183.8,177.0,3396.6,191.0,-3368.0,-13995.2,32767.0,0,N
1108.6,183.2,175.8,3394.0,190.0,-3376.8,-14015.2,32767.0,0,N
1108.6,183.2,175.8,3394.0,190.0,-3376.8,-14015.2,32767.0,0,N
1106.2,180.8,175.2,3392.2,189.4,-3380.0,-13991.2,32767.0,0,N
1109.4,183.6,174.8,3389.6,189.4,-3365.6,-13999.2,32767.0,0,N
1109.4,183.6,174.8,3389.6,189.4,-3365.6,-13999.2,32767.0,0,N
1109.6,183.0,174.4,3388.6,187.2,-3348.8,-14031.2,32767.0,0,N
1109.6,183.0,174.4,3388.6,187.2,-3348.8,-14031.2,32767.0,0,N
1109.6,178.8,175.2,3391.2,185.8,-3325.6,-14040.8,32767.0,0,N
